TRADEDATE,tau1,tau2,beta0,beta1,beta2,beta3
2016-01-04,0.3259426841462433,14.907628861204431,9.22116954851128,-1.8901430233749847,4.259818557784292,-1.2391719499935496
2016-01-05,0.334214584156516,14.907790961427786,9.240963049773079,-1.888872548433469,4.261057661954116,-1.2360249226387343
2016-01-06,0.27162730540168695,14.90613459042511,9.057412437993143,-1.8983239932026428,4.251708504292038,-1.2705501515165365
2016-01-11,0.36970231155999195,14.9090105044432,9.364559055870709,-1.8867240474164166,4.263211149500909,-1.2111010394783954
2016-01-12,0.5003063201427969,14.912181188072,9.72014078711962,-1.8632934879103307,4.285905837492242,-1.1503049938554433
2016-01-13,0.5078314640236551,14.912391886350946,9.737705547451565,-1.8613334761854496,4.2877454633173855,-1.1484541893140976
2016-01-14,0.5027077757635328,14.912365703989208,9.723039055270466,-1.8625322533511433,4.286528354937445,-1.1516749598933043
2016-01-15,0.4936275372694625,14.911963876401986,9.674450724274985,-1.8639511269599753,4.2849266768087215,-1.1646708236739252
2016-01-18,0.5770817141444265,14.914250548369708,9.933177010087537,-1.8430650192876123,4.304904915882851,-1.1182041412439419
2016-01-19,0.5286242747460408,14.913325195491382,9.803946688655387,-1.8574336928756945,4.291091407042608,-1.1391197175630208
2016-01-20,0.6147649526895185,14.91575337221543,10.075647771434818,-1.8341835923369014,4.313265227361943,-1.090693416027768
2016-01-21,0.608224593198672,14.915751380710033,10.056728801706567,-1.8367124107834656,4.310845416224667,-1.0945469469251368
2016-01-22,0.5316666773948422,14.914187879307201,9.834097092764381,-1.8619741744393694,4.286813657292784,-1.1326041010363208
2016-01-25,0.5031880091551671,14.91335511025566,9.726622045063325,-1.8688662619796717,4.27996654827709,-1.1564559971032031
2016-01-26,0.5179501319770773,14.91401333793791,9.793613010266037,-1.865014154545156,4.283587654544478,-1.1424685819416476
2016-01-27,0.4776510876362932,14.91330798071848,9.69421190073199,-1.8756628252447718,4.273301118221024,-1.1580977069453553
2016-01-28,0.4374434051956455,14.912698510201507,9.607634441196389,-1.8853037462904036,4.26394344705001,-1.1702370168544924
